parent_sku,child_sku,Wattage_Options
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-3500K-277V-W60,"20 Watts"
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-4000K-277V-N28,"20 Watts"
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-4000K-277V-M36,"20 Watts"
LT-LEDMCL-1LN,LT-LEDMCL-1LN-20W-4000K-277V-W60,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3000K-277V-N28,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3000K-277V-M36,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3000K-277V-W60,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3500K-277V-N28,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3500K-277V-M36,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-3500K-277V-W60,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-4000K-277V-N28,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-4000K-277V-M36,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-15W-4000K-277V-W60,"15 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3000K-120V-N28,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3000K-120V-M36,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3000K-120V-W60,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3000K-277V-N28,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3000K-277V-M36,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3000K-277V-W60,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3500K-120V-N28,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3500K-120V-M36,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3500K-120V-W60,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3500K-277V-N28,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3500K-277V-M36,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-3500K-277V-W60,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-4000K-277V-N28,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-4000K-277V-M36,"20 Watts"
LT-LEDMCL-2LN,LT-LEDMCL-2LN-20W-4000K-277V-W60,"20 Watts"
DG-SWPQ,DG-SWPQ-F1X16-U-3K-CZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-U-3K-SZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-U-4K-CZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-U-4K-SZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-U-5K-CZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-U-5K-SZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-H-3K-CZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-H-3K-SZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-H-4K-CZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-H-4K-SZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-H-5K-CZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X16-H-5K-SZ,"16 Watts"
DG-SWPQ,DG-SWPQ-F1X23-U-3K-CZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-U-3K-SZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-U-4K-CZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-U-4K-SZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-U-5K-CZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-U-5K-SZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-H-3K-CZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-H-3K-SZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-H-4K-CZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-H-4K-SZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-H-5K-CZ,"23 Watts"
DG-SWPQ,DG-SWPQ-F1X23-H-5K-SZ,"23 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-3000K-120V-N28,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-3000K-120V-M36,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-3000K-120V-W60,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-3500K-120V-N28,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-3500K-120V-M36,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-3500K-120V-W60,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-30-27-NA,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-30-27-ME,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-30-27-WI,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-35-27-NA,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-35-27-ME,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-35-27-WI,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-40-27-NA,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-40-27-ME,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-15-40-27-WI,"15 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-30-27-NA,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-30-27-ME,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-30-27-WI,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-35-27-NA,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-35-27-ME,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-35-27-WI,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-40-27-NA,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-40-27-ME,"20 Watts"
LT-LEDMCL-3LN,LT-LEDMCL-3LN-20-40-27-WI,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3000K-277V-N28,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3000K-277V-M36,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3000K-277V-W60,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3500K-277V-N28,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3500K-277V-M36,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-3500K-277V-W60,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-4000K-277V-N28,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-4000K-277V-M36,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-15W-4000K-277V-W60,"15 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3000K-120V-N28,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3000K-120V-M36,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3000K-120V-W60,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3000K-277V-N28,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3000K-277V-M36,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3000K-277V-W60,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3500K-120V-N28,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3500K-120V-M36,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3500K-120V-W60,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3500K-277V-N28,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3500K-277V-M36,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-3500K-277V-W60,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-4000K-277V-N28,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-4000K-277V-M36,"20 Watts"
LT-LEDMCL-4LN,LT-LEDMCL-4LN-20W-4000K-277V-W60,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3000K-277V-N28,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3000K-277V-M36,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3000K-277V-W60,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3500K-277V-N28,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3500K-277V-M36,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-3500K-277V-W60,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-4000K-277V-N28,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-4000K-277V-M36,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-15W-4000K-277V-W60,"15 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3000K-120V-N28,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3000K-120V-M36,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3000K-120V-W60,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3000K-277V-N28,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3000K-277V-M36,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3000K-277V-W60,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3500K-120V-N28,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3500K-120V-M36,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3500K-120V-W60,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3500K-277V-N28,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3500K-277V-M36,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-3500K-277V-W60,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-4000K-277V-N28,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-4000K-277V-M36,"20 Watts"
LT-LEDMCL-1LN-Trimless,LT-LEDMCL-1LN-Trimless-20W-4000K-277V-W60,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-N28,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-M36,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3000K-277V-W60,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-N28,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-M36,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-3500K-277V-W60,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-N28,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-M36,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-15W-4000K-277V-W60,"15 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-N28,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-M36,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3000K-120V-W60,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-N28,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-M36,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3000K-277V-W60,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-N28,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-M36,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3500K-120V-W60,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-N28,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-M36,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-3500K-277V-W60,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-N28,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-M36,"20 Watts"
LT-LEDMCL-2LN-Trimless,LT-LEDMCL-2LN-Trimless-20W-4000K-277V-W60,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-N28,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-M36,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3000K-277V-W60,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-N28,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-M36,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-3500K-277V-W60,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-N28,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-M36,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-15W-4000K-277V-W60,"15 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-N28,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-M36,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3000K-120V-W60,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-N28,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-M36,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3000K-277V-W60,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-N28,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-M36,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3500K-120V-W60,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-N28,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-M36,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-3500K-277V-W60,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-N28,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-M36,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-4000K-120V-W60,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-N28,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-M36,"20 Watts"
LT-LEDMCL-3LN-Trimless,LT-LEDMCL-3LN-Trimless-20W-4000K-277V-W60,"20 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-N28,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-M36,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3000K-120V-W60,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3000K-277V-N28,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3000K-277V-M36,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3000K-277V-W60,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3500K-120V-N28,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3500K-120V-M36,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3500K-120V-W60,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3500K-277V-N28,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3500K-277V-M36,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-3500K-277V-W60,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-4000K-120V-N28,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-4000K-120V-M36,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-4000K-120V-W60,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-4000K-277V-N28,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-4000K-277V-M36,"15 Watts"
LT-LEDMCL-4LN-Trimless,LT-LEDMCL-4LN-Trimless-15W-4000K-277V-W60,"15 Watts"
