sku,Price,"Cost Price","Retail Price","Sale Price"
TF-C48L-F57W7800LDMV-35K,112.86,0,,
TF-C48L-F57W7800LDMV-40K,112.86,0,,
TF-C48L-F57W7800LDMV-50K,112.86,0,,
TF-C24L-F24W3350LDMV-30K,84.3,0,,
TF-C24L-F24W3350LDMV-35K,84.3,0,,
TF-C24L-F24W3350LDMV-40K,84.3,0,,
TF-C24L-F24W3350LDMV-50K,84.3,0,,
TF-C24L-F30W3900LDMV-30K,90,0,,
TF-C24L-F30W3900LDMV-35K,90,0,,
TF-C24L-F30W3900LDMV-40K,90,0,,
TF-C24L-F30W3900LDMV-50K,90,0,,
TF-CRSF96L-T60W6900LDMV-30K,220,0,,
TF-CRSF96L-T60W6900LDMV-35K,220,0,,
TF-CRSF96L-T60W6900LDMV-40K,220,0,,
TF-CRSF96L-T60W6900LDMV-50K,220,0,,
TF-CRSF96L-T82W8900LDMV-30K,265.72,0,,
TF-CRSF96L-T82W8900LDMV-35K,265.72,0,,
TF-CRSF96L-T82W8900LDMV-40K,265.72,0,,
TF-CRSF96L-T82W8900LDMV-50K,265.72,0,,
TF-CRSF96L-T116W13400LDMV-30K,285.72,0,,
TF-CRSF96L-T116W13400LDMV-35K,285.72,0,,
TF-CRSF96L-T116W13400LDMV-40K,285.72,0,,
TF-CRSF96L-T116W13400LDMV-50K,285.72,0,,
TF-CRSF48L-T30W3500LDMV-30K,147.15,0,,
TF-CRSF48L-T30W3500LDMV-35K,147.15,0,,
TF-CRSF48L-T30W3500LDMV-40K,147.15,0,,
TF-CRSF48L-T30W3500LDMV-50K,147.15,0,,
TF-CRSF48L-T41W4300LDMV-30K,161.43,0,,
TF-CRSF48L-T41W4300LDMV-35K,161.43,0,,
TF-CRSF48L-T41W4300LDMV-40K,161.43,0,,
TF-CRSF48L-T41W4300LDMV-50K,161.43,0,,
TF-CRSF48L-T58W6700LDMV-30K,177.15,0,,
TF-CRSF48L-T58W6700LDMV-35K,177.15,0,,
TF-CRSF48L-T58W6700LDMV-40K,177.15,0,,
TF-CRSF48L-T58W6700LDMV-50K,177.15,0,,
TF-CRSR96L-T60W6900LDMV-30K,220,0,,
TF-CRSR96L-T60W6900LDMV-35K,220,0,,
TF-CRSR96L-T60W6900LDMV-40K,220,0,,
TF-CRSR96L-T60W6900LDMV-50K,220,0,,
TF-CRSR96L-T82W8900LDMV-30K,265.72,0,,
TF-CRSR96L-T82W8900LDMV-35K,265.72,0,,
TF-CRSR96L-T82W8900LDMV-40K,265.72,0,,
TF-CRSR96L-T82W8900LDMV-50K,265.72,0,,
TF-CRSR96L-T116W13400LDMV-30K,285.72,0,,
TF-CRSR96L-T116W13400LDMV-35K,285.72,0,,
TF-CRSR96L-T116W13400LDMV-40K,285.72,0,,
TF-CRSR96L-T116W13400LDMV-50K,285.72,0,,
TF-CRSR48L-T30W3500LDMV-30K,147.15,0,,
TF-CRSR48L-T30W3500LDMV-35K,147.15,0,,
TF-CRSR48L-T30W3500LDMV-40K,147.15,0,,
TF-CRSR48L-T30W3500LDMV-50K,147.15,0,,
TF-CRSR48L-T41W4300LDMV-30K,161.43,0,,
TF-CRSR48L-T41W4300LDMV-35K,161.43,0,,
TF-CRSR48L-T41W4300LDMV-40K,161.43,0,,
TF-CRSR48L-T41W4300LDMV-50K,161.43,0,,
TF-CRSR48L-T58W6700LDMV-30K,177.15,0,,
TF-CRSR48L-T58W6700LDMV-35K,177.15,0,,
TF-CRSR48L-T58W6700LDMV-40K,177.15,0,,
TF-CRSR48L-T58W6700LDMV-50K,177.15,0,,
TF-SSSERFR96L-T56W5600LDMV-30KWH,284.3,0,,
TF-SSSERFR96L-T56W5600LDMV-35KWH,284.3,0,,
TF-SSSERFR96L-T56W5600LDMV-40KWH,284.3,0,,
TF-SSSERFR96L-T56W5600LDMV-50KWH,284.3,0,,
TF-SSSERFR96L-T80W8000LDMV-30KWH,312.86,0,,
TF-SSSERFR96L-T80W8000LDMV-35KWH,312.86,0,,
TF-SSSERFR96L-T80W8000LDMV-40KWH,312.86,0,,
TF-SSSERFR96L-T80W8000LDMV-50KWH,312.86,0,,
TF-SSSERFR48L-T28W2800LDMV-30KWH,198.6,0,,
TF-SSSERFR48L-T28W2800LDMV-35KWH,198.6,0,,
TF-SSSERFR48L-T28W2800LDMV-40KWH,198.6,0,,
TF-SSSERFR48L-T28W2800LDMV-50KWH,198.6,0,,
TF-SSSERFR48L-T40W4000LDMV-30KWH,205.72,0,,
TF-SSSERFR48L-T40W4000LDMV-35KWH,205.72,0,,
TF-SSSERFR48L-T40W4000LDMV-40KWH,205.72,0,,
TF-SSSERFR48L-T40W4000LDMV-50KWH,205.72,0,,
TF-SSSERFR24L-T14W1400LDMV-30KWH,180,0,,
TF-SSSERFR24L-T14W1400LDMV-35KWH,180,0,,
TF-SSSERFR24L-T14W1400LDMV-40KWH,180,0,,
TF-SSSERFR24L-T14W1400LDMV-50KWH,180,0,,
TF-SSSERFR24L-T20W2000LDMV-30KWH,187.14,0,,
TF-SSSERFR24L-T20W2000LDMV-35KWH,187.14,0,,
TF-SSSERFR24L-T20W2000LDMV-40KWH,187.14,0,,
TF-SSSERFR24L-T20W2000LDMV-50KWH,187.14,0,,
TF-RRS96LE-57W8000LDMV40K,168.6,0,,
TF-RRS96LE-96W12000LDMV40K,188.6,0,,
TF-RRS96LE-114W13800LDMV40K,224.3,0,,
TF-RRS48LE-28W4300LDMV-30K,102.86,0,,
TF-RRS48LE-28W4300LDMV-35K,102.86,0,,
TF-RRS48LE-28W4300LDMV-40K,102.86,0,,
TF-RRS48LE-28W4300LDMV-50K,102.86,0,,
TF-RRS48LE-48W7000LDMV-30K,108.6,0,,
TF-RRS48LE-48W7000LDMV-35K,108.6,0,,
TF-RRS48LE-48W7000LDMV-40K,108.6,0,,
TF-RRS48LE-48W7000LDMV-50K,108.6,0,,
TF-RRS48LE-57W8000LDMV-30K,121.43,0,,
TF-RRS48LE-57W8000LDMV-35K,121.43,0,,
TF-RRS48LE-57W8000LDMV-40K,121.43,0,,
TF-RRS48LE-57W8000LDMV-50K,121.43,0,,
TF-RRS96L-E57W6400LW30DMV-30K,188.6,0,,
TF-RRS96L-E57W6400LW30DMV-35K,188.6,0,,
TF-RRS96L-E57W6400LW30DMV-40K,188.6,0,,
TF-RRS96L-E57W6400LW30DMV-50K,188.6,0,,
TF-RRS96L-E96W11300LW30DMV-30K,224.3,0,,
TF-RRS96L-E96W11300LW30DMV-35K,224.3,0,,
TF-RRS96L-E96W11300LW30DMV-40K,224.3,0,,
TF-RRS96L-E96W11300LW30DMV-50K,224.3,0,,
TF-RRS96L-E114W12800LW30DMV-30K,261.43,0,,
TF-RRS96L-E114W12800LW30DMV-35K,261.43,0,,
TF-RRS96L-E114W12800LW30DMV-40K,261.43,0,,
TF-RRS96L-E114W12800LW30DMV-50K,261.43,0,,
TF-RRS48L-E28W4600LW30DMV-30K,112.86,0,,
TF-RRS48L-E28W4600LW30DMV-35K,112.86,0,,
TF-RRS48L-E28W4600LW30DMV-40K,112.86,0,,
TF-RRS48L-E28W4600LW30DMV-50K,112.86,0,,
TF-RRS48L-E48W5650LW30DMV-30K,118.6,0,,
TF-RRS48L-E48W5650LW30DMV-35K,118.6,0,,
TF-RRS48L-E48W5650LW30DMV-40K,118.6,0,,
TF-RRS48L-E48W5650LW30DMV-50K,118.6,0,,
TF-RRS48L-E57W6400LW30DMV-30K,132.86,0,,
TF-RRS48L-E57W6400LW30DMV-35K,132.86,0,,
TF-RRS48L-E57W6400LW30DMV-40K,132.86,0,,
TF-RRS48L-E57W6400LW30DMV-50K,132.86,0,,
TF-RRSFR96L-E57W5400LDMV-30K,188.6,0,,
TF-RRSFR96L-E57W5400LDMV-35K,188.6,0,,
TF-RRSFR96L-E57W5400LDMV-40K,188.6,0,,
TF-RRSFR96L-E57W5400LDMV-50K,188.6,0,,
TF-RRSFR96L-E96W9200LDMV-30K,224.3,0,,
TF-RRSFR96L-E96W9200LDMV-35K,224.3,0,,
TF-RRSFR96L-E96W9200LDMV-40K,224.3,0,,
TF-RRSFR96L-E96W9200LDMV-50K,224.3,0,,
TF-RRSFR96L-E114W10400LDMV-30K,261.43,0,,
TF-RRSFR96L-E114W10400LDMV-35K,261.43,0,,
TF-RRSFR96L-E114W10400LDMV-40K,261.43,0,,
TF-RRSFR96L-E114W10400LDMV-50K,261.43,0,,
TF-RRSFR48L-E28W2700LDMV-30K,112.86,0,,
TF-RRSFR48L-E28W2700LDMV-35K,112.86,0,,
TF-RRSFR48L-E28W2700LDMV-40K,112.86,0,,
TF-RRSFR48L-E28W2700LDMV-50K,112.86,0,,
TF-RRSFR48L-E48W4600LDMV-30K,118.6,0,,
TF-RRSFR48L-E48W4600LDMV-35K,118.6,0,,
TF-RRSFR48L-E48W4600LDMV-40K,118.6,0,,
TF-RRSFR48L-E48W4600LDMV-50K,118.6,0,,
TF-RRSFR48L-E57W5400LDMV-30K,132.86,0,,
TF-RRSFR48L-E57W5400LDMV-35K,132.86,0,,
TF-RRSFR48L-E57W5400LDMV-40K,132.86,0,,
TF-RRSFR48L-E57W5400LDMV-50K,132.86,0,,
TF-CITACL24L-V80W8000LDMV-30K,301.43,0,,
TF-CITACL24L-V80W8000LDMV-35K,301.43,0,,
TF-CITACL24L-V80W8000LDMV-40K,301.43,0,,
TF-CITACL24L-V80W8000LDMV-50K,301.43,0,,
TF-CITACL24L-V100W10000LDMV-30K,321.43,0,,
TF-CITACL24L-V100W10000LDMV-35K,321.43,0,,
TF-CITACL24L-V100W10000LDMV-40K,321.43,0,,
TF-CITACL24L-V100W10000LDMV-50K,321.43,0,,
TF-CITACL24L-V140W14000LDMV-30K,374.3,0,,
TF-CITACL24L-V140W14000LDMV-35K,374.3,0,,
TF-CITACL24L-V140W14000LDMV-40K,374.3,0,,
TF-CITACL24L-V140W14000LDMV-50K,374.3,0,,
TF-CITACL48L-V80W9700LDMV-30K,352.86,0,,
TF-CITACL48L-V80W9700LDMV-35K,352.86,0,,
TF-CITACL48L-V80W9700LDMV-40K,352.86,0,,
TF-CITACL48L-V80W9700LDMV-50K,352.86,0,,
TF-CITACL48L-A120W15500LDMV-30K,428.6,0,,
TF-CITACL48L-A120W15500LDMV-35K,428.6,0,,
TF-CITACL48L-A120W15500LDMV-40K,428.6,0,,
TF-CITACL48L-A120W15500LDMV-50K,428.6,0,,
TF-CITACL48L-A140W18000LDMV-30K,465.72,0,,
TF-CITACL48L-A140W18000LDMV-35K,465.72,0,,
TF-CITACL48L-A140W18000LDMV-40K,465.72,0,,
TF-CITACL48L-A140W18000LDMV-50K,465.72,0,,
TF-CITACL48L-A150W19500LDMV-30K,485.72,0,,
TF-CITACL48L-A150W19500LDMV-35K,485.72,0,,
TF-CITACL48L-A150W19500LDMV-40K,485.72,0,,
TF-CITACL48L-A150W19500LDMV-50K,485.72,0,,
TF-CITACL48L-A180W23200LDMV-30K,541.43,0,,
TF-CITACL48L-A180W23200LDMV-35K,541.43,0,,
TF-CITACL48L-A180W23200LDMV-40K,541.43,0,,
TF-CITACL48L-A180W23200LDMV-50K,541.43,0,,
TF-HBC-48LS61W7040LW30DMV-30K,181.43,0,,
TF-HBC-48LS61W7040LW30DMV-35K,181.43,0,,
TF-HBC-48LS61W7040LW30DMV-40K,181.43,0,,
TF-HBC-48LS61W7040LW30DMV-50K,181.43,0,,
TF-HBC-48LF97W11900LW30DMV-30K,190,0,,
TF-HBC-48LF97W11900LW30DMV-35K,190,0,,
TF-HBC-48LF97W11900LW30DMV-40K,190,0,,
TF-HBC-48LF97W11900LW30DMV-50K,190,0,,
TF-HBC-48LH118W13500LW30DMV-30K,242.86,0,,
TF-HBC-48LH118W13500LW30DMV-35K,242.86,0,,
TF-HBC-48LH118W13500LW30DMV-40K,242.86,0,,
TF-HBC-48LH118W13500LW30DMV-50K,242.86,0,,
TF-HBC48L-N127W18000LA10DMV-30K,270,0,,
TF-HBC48L-N127W18000LA10DMV-35K,270,0,,
TF-HBC48L-N127W18000LA10DMV-40K,270,0,,
TF-HBC48L-N127W18000LA10DMV-50K,270,0,,
TF-HBC48L-N162W24000LA10DMV-30K,287.15,0,,
TF-HBC48L-N162W24000LA10DMV-35K,287.15,0,,
TF-HBC48L-N162W24000LA10DMV-40K,287.15,0,,
TF-HBC48L-N162W24000LA10DMV-50K,287.15,0,,
TF-HBC48L-N216W30000LA10DMV-30K,355.72,0,,
TF-HBC48L-N216W30000LA10DMV-35K,355.72,0,,
TF-HBC48L-N216W30000LA10DMV-40K,355.72,0,,
TF-HBC48L-N216W30000LA10DMV-50K,355.72,0,,
TF-HBC48L-N272W36000LA10DMV-30K,407.15,0,,
TF-HBC48L-N272W36000LA10DMV-35K,407.15,0,,
TF-HBC48L-N272W36000LA10DMV-40K,407.15,0,,
TF-HBC48L-N272W36000LA10DMV-50K,407.15,0,,
DG-TV3C3-4X15U41KZ-SSB,414.3,0,,
DG-TV3C3-4X15U41KZ-KN,354.3,0,,
DG-TV3C3-4X15U41KZ-SSF,457.15,0,,
DG-TV3C3-4X20U41KZ-SSB,442.86,0,,
DG-TV3C3-4X20U41KZ-KN,382.86,0,,
DG-TV3C3-4X20U41KZ-SSF,485.75,0,,
TF-ITB96L-T48W6300LDMV-30K,291.43,0,,
TF-ITB96L-T48W6300LDMV-35K,291.43,0,,
TF-ITB96L-T48W6300LDMV-40K,291.43,0,,
TF-ITB96L-T48W6300LDMV-50K,291.43,0,,
TF-ITB96L-T85W11000LDMV-30K,337.15,0,,
TF-ITB96L-T85W11000LDMV-35K,337.15,0,,
TF-ITB96L-T85W11000LDMV-40K,337.15,0,,
TF-ITB96L-T85W11000LDMV-50K,337.15,0,,
TF-SCB24L-S46W4000LDMV-30K,170,0,,
TF-SCB24L-S46W4000LDMV-35K,170,0,,
TF-SCB24L-S46W4000LDMV-40K,170,0,,
TF-SCB24L-S46W4000LDMV-50K,170,0,,
TF-SCB24L-S57W4800LDMV-30K,178.6,0,,
TF-SCB24L-S57W4800LDMV-35K,178.6,0,,
TF-SCB24L-S57W4800LDMV-40K,178.6,0,,
TF-SCB24L-S57W4800LDMV-50K,178.6,0,,
TF-SCB14L-S37W3300LDMV-30K,150,0,,
TF-SCB14L-S37W3300LDMV-35K,150,0,,
TF-SCB14L-S37W3300LDMV-40K,150,0,,
TF-SCB14L-S37W3300LDMV-50K,150,0,,
TF-SCB14L-S57W4700LDMV-30K,167.15,0,,
TF-SCB14L-S57W4700LDMV-35K,167.15,0,,
TF-SCB14L-S57W4700LDMV-40K,167.15,0,,
TF-SCB14L-S57W4700LDMV-50K,167.15,0,,
TF-SCB22L-S22W2200LDMV-30K,141.43,0,,
TF-SCB22L-S22W2200LDMV-35K,141.43,0,,
TF-SCB22L-S22W2200LDMV-40K,141.43,0,,
TF-SCB22L-S22W2200LDMV-50K,141.43,0,,
TF-SCB22L-S30W3000LDMV-30K,145.72,0,,
TF-SCB22L-S30W3000LDMV-35K,145.72,0,,
TF-SCB22L-S30W3000LDMV-40K,145.72,0,,
TF-SCB22L-S30W3000LDMV-50K,145.72,0,,
TF-CBF24L-F35W4500LDMV-30K,128.6,0,,
TF-CBF24L-F35W4500LDMV-35K,128.6,0,,
TF-CBF24LF35W4500LDMV-40K,128.6,0,,
TF-CBF24L-F35W4500LDMV-50K,128.6,0,,
TF-CBF24L-F48W6200LDMV-30K,132.86,0,,
TF-CBF24L-F48W6200LDMV-35K,132.86,0,,
TF-CBF24L-F48W6200LDMV-40K,132.86,0,,
TF-CBF24L-F48W6200LDMV-50K,132.86,0,,
TF-CBF24L-F57W7200LDMV-30K,137.15,0,,
TF-CBF24L-F57W7200LDMV-35K,137.15,0,,
TF-CBF24L-F57W7200LDMV-40K,137.15,0,,
TF-CBF24L-F57W7200LDMV-50K,137.15,0,,
TF-CBF22L-F28W3200LDMV-30K,104.3,0,,
TF-CBF22L-F28W3200LDMV-35K,104.3,0,,
TF-CBF22L-F28W3200LDMV-40K,104.3,0,,
TF-CBF22L-F28W3200LDMV-50K,104.3,0,,
TF-CBF22L-F35W4200LDMV-30K,115.72,0,,
TF-CBF22L-F35W4200LDMV-35K,115.72,0,,
TF-CBF22L-F35W4200LDMV-40K,115.72,0,,
TF-CBF22L-F35W4200LDMV-50K,115.72,0,,
TF-CBF22L-F45W5100LDMV-30K,120,0,,
TF-CBF22L-F45W5100LDMV-35K,120,0,,
TF-CBF22L-F45W5100LDMV-40K,120,0,,
TF-CBF22L-F45W5100LDMV-50K,120,0,,
JI-ZY-STP8-232-24W-27K,50,0,,
JI-ZY-STP8-232-24W-30K,50,0,,
JI-ZY-STP8-232-24W-35K,50,0,,
JI-ZY-STP8-232-24W-40K,50,0,,
JI-ZY-STP8-232-24W-45K,50,0,,
JI-ZY-STP8-232-24W-50K,50,0,,
JI-ZY-STP8-232-24W-57K,50,0,,
JI-ZY-STP8-232-48W-27K,71.45,0,,
JI-ZY-STP8-232-48W-30K,71.45,0,,
JI-ZY-STP8-232-48W-35K,71.45,0,,
JI-ZY-STP8-232-48W-40K,71.45,0,,
JI-ZY-STP8-232-48W-45K,71.45,0,,
JI-ZY-STP8-232-48W-50K,71.45,0,,
JI-ZY-STP8-232-48W-57K,71.45,0,,
DG-HB30C3-6X20-U-5K-GW,505.75,0,,
DG-HB30C3-6X20-U-5K-CW,537.15,0,,
DG-HB30C3-6X20-U-5K-DW,551.45,0,,
DG-HB30C3-6X20-U-5K-BW,551.45,0,,
DG-HB30C3-6X20-U-5K-NW,442.86,0,,
DG-HB30C3-6X20-H-5K-GW,505.75,0,,
DG-HB30C3-6X20-H-5K-CW,537.15,0,,
DG-HB30C3-6X20-H-5K-DW,551.45,0,,
DG-HB30C3-6X20-H-5K-BW,551.45,0,,
DG-HB30C3-6X20-H-5K-NW,442.86,0,,
DG-HB30C3-10X20-U-5K-GW,782.86,0,,
DG-HB30C3-10X20-U-5K-CW,814.3,0,,
DG-HB30C3-10X20-U-5K-DW,828.6,0,,
DG-HB30C3-10X20-U-5K-BW,828.6,0,,
DG-HB30C3-10X20-U-5K-NW,720,0,,
DG-HB30C3-10X20-H-5K-GW,782.86,0,,
DG-HB30C3-10X20-H-5K-CW,814.3,0,,
DG-HB30C3-10X20-H-5K-DW,828.6,0,,
DG-HB30C3-10X20-H-5K-BW,828.6,0,,
DG-HB30C3-10X20-H-5K-NW,720,0,,
JI-ZY-P7-40W-35K,80,0,,
JI-ZY-P7-40W-40K,80,0,,
JI-ZY-P7-40W-50K,80,0,,
JI-ZY-P7-50W-35K,80,0,,
JI-ZY-P7-50W-40K,80,0,,
JI-ZY-P7-50W-50K,80,0,,
JI-ZY-T8-12W1200-40K,5.45,0,,
JI-ZY-T8-12W1200-50K,5.45,0,,
JI-ZY-T8-15W1200-40K,5.45,0,,
JI-ZY-T8-15W1200-50K,5.45,0,,
JI-ZY-T8-18W1200-40K,5.45,0,,
JI-ZY-T8-18W1200-50K,5.45,0,,
JI-ZY-T4-25W-XDZ-30K,52.86,0,,
JI-ZY-T4-25W-XDZ-40K,52.86,0,,
JI-ZY-T4-25W-XDZ-50K,52.86,0,,
JI-ZY-T4-36W-XDZ-30K,52.86,0,,
JI-ZY-T4-36W-XDZ-40K,52.86,0,,
JI-ZY-T4-36W-XDZ-50K,52.86,0,,
JI-ZY-T7-25W-XDZ-3000K,68.6,0,,
JI-ZY-T7-25W-XDZ-4000K,68.6,0,,
JI-ZY-T7-25W-XDZ-5000K,68.6,0,,
JI-ZY-T7-36W-XDZ-3000K,68.6,0,,
JI-ZY-T7-36W-XDZ-4000K,68.6,0,,
JI-ZY-T7-36W-XDZ-5000K,68.6,0,,
JI-ZY-T7-50W-XDZ-3000K,70,0,,
JI-ZY-T7-50W-XDZ-4000K,70,0,,
JI-ZY-T7-50W-XDZ-5000K,70,0,,
JI-ZY-R7-25W-30K,71.45,0,,
JI-ZY-R7-25W-40K,71.45,0,,
JI-ZY-R7-25W-50K,71.45,0,,
JI-ZY-R7-36W-30K,71.45,0,,
JI-ZY-R7-36W-40K,71.45,0,,
JI-ZY-R7-36W-50K,71.45,0,,
JI-ZY-R7-50W-30K,72.86,0,,
JI-ZY-R7-50W-40K,72.86,0,,
JI-ZY-R7-50W-50K,72.86,0,,
HU-S22-15W-30,52.55,0,,
HU-S22-15W-40,52.55,0,,
HU-S22-15W-50,52.55,0,,
HU-S22-20W-30,66.3,0,,
HU-S22-20W-40,66.3,0,,
HU-S22-20W-50,66.3,0,,
HU-S44-252-30,62.15,0,,
HU-S44-252-40,62.15,0,,
HU-S44-252-50,62.15,0,,
HU-S44-402-30,85,0,,
HU-S44-402-40,85,0,,
HU-S44-402-50,85,0,,
RP-8130HIC-DM7-18,180,0,,
RP-8130HIC-DM7-26,180,0,,
RP-8140H-DM7-218,151.45,0,,
RP-8140H-DM7-226,151.45,0,,
RP-8140H-DM7-242,200,0,,
RP-8116HIC-15,62.64,0,,
RP-8116HIC-20,75.8,0,,
RP-8571HZ-15-3K,54.5,0,,
RP-8571HZ-15-4K,54.5,0,,
RP-8571HZ-20-3K,67.8,0,,
RP-8571HZ-20-4K,67.8,0,,
RP-8572WH-15-3K,12.86,0,,
RP-8572WH-20-3K,12.86,0,,
RP-8163H-50-30K,125.36,0,,
RP-8163H-50-40K,125.36,0,,
RP-8163H-60-30K,139.3,0,,
RP-8163H-60-40K,139.3,0,,
RP-8163H-70-30K,155.36,0,,
RP-8163H-70-40K,155.36,0,,
RP-8163H-90-30K,186.45,0,,
RP-8163H-90-40K,186.45,0,,
TF-44RFSF48L-R24W2400LDMV-30KWH,277.15,0,,
TF-44RFSF48L-R24W2400LDMV-35KWH,277.15,0,,
TF-44RFSF48L-R24W2400LDMV-40KWH,277.15,0,,
TF-44RFSF48L-R24W2400LDMV-50KWH,277.15,0,,
TF-44RFSF48L-R48W4800LDMV-30KWH,287.15,0,,
TF-44RFSF48L-R48W4800LDMV-35KWH,287.15,0,,
TF-44RFSF48L-R48W4800LDMV-40KWH,287.15,0,,
TF-44RFSF48L-R48W4800LDMV-50KWH,287.15,0,,
LT-STS-2370-15W-2700K-15-Juno-WH,96,67.1,,
LT-STS-2370-15W-2700K-15-Juno-BK,96,67.1,,
LT-STS-2370-15W-2700K-15-Halo-WH,96,67.1,,
LT-STS-2370-15W-2700K-15-Halo-BK,96,67.1,,
LT-STS-2370-15W-2700K-15-Capri-WH,96,67.1,,
LT-STS-2370-15W-2700K-15-Capri-BK,96,67.1,,
LT-STS-2370-15W-2700K-15-Lightolier-WH,96,67.1,,
LT-STS-2370-15W-2700K-15-Lightolier-BK,96,67.1,,
LT-STS-2370-15W-2700K-24-Juno-WH,96,67.1,,
LT-STS-2370-15W-2700K-24-Juno-BK,96,67.1,,
LT-STS-2370-15W-2700K-24-Halo-WH,96,67.1,,
LT-STS-2370-15W-2700K-24-Halo-BK,96,67.1,,
LT-STS-2370-15W-2700K-24-Capri-WH,96,67.1,,
LT-STS-2370-15W-2700K-24-Capri-BK,96,67.1,,
LT-STS-2370-15W-2700K-24-Lightolier-WH,96,67.1,,
LT-STS-2370-15W-2700K-24-Lightolier-BK,96,67.1,,
LT-STS-2370-15W-2700K-40-Juno-WH,96,67.1,,
LT-STS-2370-15W-2700K-40-Juno-BK,96,67.1,,
LT-STS-2370-15W-2700K-40-Halo-WH,96,67.1,,
LT-STS-2370-15W-2700K-40-Halo-BK,96,67.1,,
LT-STS-2370-15W-2700K-40-Capri-WH,96,67.1,,
LT-STS-2370-15W-2700K-40-Capri-BK,96,67.1,,
LT-STS-2370-15W-2700K-40-Lightolier-WH,96,67.1,,
LT-STS-2370-15W-2700K-40-Lightolier-BK,96,67.1,,
LT-STS-2370-15W-3000K-15-Juno-WH,96,67.1,,
LT-STS-2370-15W-3000K-15-Juno-BK,96,67.1,,
LT-STS-2370-15W-3000K-15-Halo-WH,96,67.1,,
LT-STS-2370-15W-3000K-15-Halo-BK,96,67.1,,
LT-STS-2370-15W-3000K-15-Capri-WH,96,67.1,,
LT-STS-2370-15W-3000K-15-Capri-BK,96,67.1,,
LT-STS-2370-15W-3000K-15-Lightolier-WH,96,67.1,,
LT-STS-2370-15W-3000K-15-Lightolier-BK,96,67.1,,
LT-STS-2370-15W-3000K-24-Juno-WH,96,67.1,,
LT-STS-2370-15W-3000K-24-Juno-BK,96,67.1,,
LT-STS-2370-15W-3000K-24-Halo-WH,96,67.1,,
LT-STS-2370-15W-3000K-24-Halo-BK,96,67.1,,
LT-STS-2370-15W-3000K-24-Capri-WH,96,67.1,,
LT-STS-2370-15W-3000K-24-Capri-BK,96,67.1,,
LT-STS-2370-15W-3000K-24-Lightolier-WH,96,67.1,,
LT-STS-2370-15W-3000K-24-Lightolier-BK,96,67.1,,
LT-STS-2370-15W-3000K-40-Juno-WH,96,67.1,,
LT-STS-2370-15W-3000K-40-Juno-BK,96,67.1,,
LT-STS-2370-15W-3000K-40-Halo-WH,96,67.1,,
LT-STS-2370-15W-3000K-40-Halo-BK,96,67.1,,
LT-STS-2370-15W-3000K-40-Capri-WH,96,67.1,,
LT-STS-2370-15W-3000K-40-Capri-BK,96,67.1,,
LT-STS-2370-15W-3000K-40-Lightolier-WH,96,67.1,,
LT-STS-2370-15W-3000K-40-Lightolier-BK,96,67.1,,
LT-STS-2370-15W-3500K-15-Juno-WH,96,67.1,,
LT-STS-2370-15W-3500K-15-Juno-BK,96,67.1,,
LT-STS-2380-15W-2700K-15-Juno-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-15-Juno-BK,101.2,70.68,,
LT-STS-2380--2700K-15-Halo-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-15-Halo-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-15-Capri-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-15-Capri-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-15-Lightolier-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-15-Lightolier-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Juno-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Juno-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Halo-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Halo-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Capri-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Capri-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Lightolier-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-24-Lightolier-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Juno-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Juno-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Halo-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Halo-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Capri-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Capri-BK,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Lightolier-WH,101.2,70.68,,
LT-STS-2380-15W-2700K-40-Lightolier-BK,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Juno-WH,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Juno-BK,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Halo-WH,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Halo-BK,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Capri-WH,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Capri-BK,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Lightolier-WH,101.2,70.68,,
LT-STS-2380-15W-3000K-15-Lightolier-BK,101.2,70.68,,
LT-STS-2380-15W-3000K-24-Juno-WH,101.2,70.68,,
LT-STS-2380-15W-3000K-24-Juno-BK,101.2,70.68,,
