ProductId,Product Name,Product Code/SKU
12274,4Ft. L23 LED Pendant Mount 45 Watt Linear Fixture,TF-L23PSF48LT
12280,15 Watt LED Flush Mount Ceiling Lighting,OD-CL-L15FM12PLDIM
12298,Decorative LED Semi Flush 35 Watt Pendant Fixture,SP-DC618D-PD
12299,11 Inch LED 15 Watt Ceiling Mount,RP-4347-11
12300,13 Inch LED 20 Watt Ceiling Mount,RP-4347-13
12302,FL2106D Style C 48 Watt LED Vanity Lights,SP-FL2106D-C
12303,FL2105D Style C 36 Watt LED Vanity Lights,SP-FL2105D-C
12306,8 Inch LED 25 Watt Square/Round Commercial Downlight,TL-CDL1MAX-8-25W
12339,FL2106 Style A LED Vanity Lights,SP-FL2106D-A
12342,FL2105 Style A LED Vanity Lights,SP-FL2105D-A
12349,72 Watt Strip LED Light,T1-SLED-872
12350,48 Watt Strip LED Light,T1-SLED-848
12351,36 Watt Strip LED Light,T1-SLED-436
12374,1W Fixed Spot Mini Magnetic Track Luminaire,LT-MMT‐S301
12375,1W Adjustable Spot Mini Magnetic Track Luminaire,LT-MMT‐S302
12376,2W Fixed Spot Mini Magnetic Track Luminaire,LT-MMT‐S303
12377,2W Adjustable Spot Mini Magnetic Track Luminaire,LT-MMT‐S304
12386,Adjustable Spot 1W Mini Magnetic Track Luminaire,LT-MMT‐S305
12387,Adjustable Spot 2W Mini Magnetic Track Luminaire,LT-MMT‐S306
12391,3W Adjustable Spot Mini Magnetic Track Luminaire,LT-MMT‐S307
12392,4W Adjustable Spot Mini Magnetic Track Luminaire,LT-MMT‐S308
12409,LEDRA 14 Inch Round LED 20 Watt Ceiling Luminaire,BL-LEDRA-14
12411,481 Watt LED I-Beam High Bay,T1-IHBLED4-B/481
12423,321 Watt LED I-Beam High Bay,T1-IHBLED4-B/321
12424,281 Watt LED I-Beam High Bay,T1-IHBLED4-B/281
12429,FL2106D Style B LED 48 Watts Vanity Lights,SP-FL2106D-B
12430,FL2105D Style B LED 36 Watts Vanity Lights,SP-FL2105D-B
12432,17 Watt Decorative Ceiling Light with Finial,GL-DCF-14-17-120D-930
12433,7 Inch Round Surface Mount Downlight CCT Selectable,TPZ-SMD-5/RND/17
12441,35 Watt Decorative LED Flush Mount Ceiling Fixture,SP-DC618D
12442,24 Watt Decorative LED Flush Mount Ceiling Fixture,SP-DC614D
12443,34 Watt Easy Installation LED Vapor Tight,SP-C034-65
12444,646STD Style HO 20 Watt T5 LED Strip Lights,SP-646STD-HO
12445,634STD Style HO 15 Watt T5 LED Strip Lights,SP-634STD-HO
12450,T8 LED Tube Type 36 Watt - with DLC Listed T8 LED Tube,SP-624STD-36W
12451,FL2106D 46 Watt Series LED Vanity Lights,SP-FL2106D
12452,FL2105D 36 Watt Series LED Vanity Lights,SP-FL2105D
12453,96-Inch LED Light Acoustical Baffle 52W or 90W,ML-ABL3-96LED52DDV07BSF
12454,72-Inch LED Light Acoustical Baffle 39W or 68W,ML-ABL3-72LED39DDV07BSF
12455,48-Inch LED Light Acoustical Baffle 26W or 45W,ML-ABL3-48LED26DDV07BSF
12458,15 Watt LED Vanity Lights,SP-3-0615D
12463,SBR Series 95 Watt LED Recessed Flat Panel,TF-SBR-24X48
12464,SBR Series 40 Watt LED Recessed Flat Panel,TF-SBR-24X24
12472,MAX3 Series Full Body Low Profile LED Strip 82W or 164W,TF-MAX3FR-24L
12473,MAX3 Series 41 Watts Full Body Low Profile LED Strip,TF-MAX3FR-48L
12475,8Ft. LED Linear Pendant 49 Watt Lighting Channel,TF-LLLSH96L
12476,MAX3 Series 28 Watts Full Body Low Profile LED Strip,TF-MAX3FR-36L
12493,1x4 Lance Volumetric 29L Troffer Retrofit Kit,ILP-LANCE14-29L-U
12494,1x4 Lance Volumetric 40L Troffer Retrofit Kit,ILP-LANCE14-40L-U
12495,1x4 Lance Volumetric 49L Troffer Retrofit Kit,ILP-LANCE14-49L-U
12496,1x4 Lance Volumetric 61L Troffer Retrofit Kit,ILP-LANCE14-61L-U
12497,2x2 Lance Volumetric 31L Troffer Retrofit Kit,ILP-LANCE22-31L-U
12498,2x2 Lance Volumetric 34L Troffer Retrofit Kit,ILP-LANCE22-34L-U
12499,2x2 Lance Volumetric 37L Troffer Retrofit Kit,ILP-LANCE22-37L-U
12500,2x2 Lance Volumetric 48L Troffer Retrofit Kit,ILP-LANCE22-48L-U
12501,2x4 Lance Volumetric 30L Troffer Retrofit Kit,ILP-LANCE24-30L-U
12502,2x4 Lance Volumetric 37L Troffer Retrofit Kit,ILP-LANCE24-37L-U
12503,2x4 Lance Volumetric 43L Troffer Retrofit Kit,ILP-LANCE24-43L-U
12504,2x4 Lance Volumetric 49L Troffer Retrofit Kit,ILP-LANCE24-49L-U
12505,2x4 Lance Volumetric 54L Troffer Retrofit Kit,ILP-LANCE24-54L-U
12506,2x4 Lance Volumetric 62L Troffer Retrofit Kit,ILP-LANCE24-62L-U
12507,2Ft. Hazardous Location 80 Watt Vapor Tight High Bay,ILP-HZB2-12L-U
12516,4Ft. FX 12 Watt Low Profile Strip,ILP-FX4-12W-U
12517,2Ft. Hazardous Location 19 Watt Linear Vapor Tight,ILP-HZV2-2L-U
12518,2Ft. Narrow Linear 19 Watt Vapor Tight,ILP-WTZ2-2L-U
12519,4Ft. Low Profile 20 Watt Strip Retrofit,ILP-RZ4-20W-U
12520,8Ft. Low Profile 110 Watt Strip Retrofit,ILP-RZ8-40W-U
12521,15 Watt LED Round Edge Lit Surface Mount Disk Light,GL-RDL-7-15-120D
12522,8Ft. WTZ 14L Narrow Linear Vapor Tight,ILP-WTZ8-14L-U
12523,1X4 Volumetric 24L American Made Troffer,ILP-VOLA14-24L-U
12524,4Ft. Low Profile 32 Watt Strip Retrofit,ILP-RZ4-32W-U
12528,42-Inch Thinline Undercabinet Fixture,GL-UCL-42-18-120D
12529,33-Inch Thinline Undercabinet Fixture,GL-UCL-33-14-120D
12530,2Ft. Hazardous Location 122 Watt Vapor Tight High Bay,ILP-HZB2-18L-U
12531,24-Inch Thinline Undercabinet Fixture,GL-UCL-24-9-120D
12532,21-Inch Thinline Undercabinet Fixture,GL-UCL-21-9-120D
12533,2Ft. Hazardous Location 32 Watt Linear Vapor Tight,ILP-HZV2-4L-U
12534,18-Inch Thinline Undercabinet Fixture,GL-UCL-18-9-120D
12535,4Ft. RX Low Profile 12 Watt Strip Retrofit,ILP-RX4-12W-U
12536,12-Inch Thinline Undercabinet Fixture,GL-UCL-12-5-120D
12537,8Ft. Low Profile 64 Watt Strip Retrofit,ILP-RZ8-64W-U
12539,34 Watt LED Wall Bracket Stairwell Light,GL-LWLV-4-34-MVD
12541,105 Watt 15L Endeavour Linear High Bay,ILP-EDV-15L-U
12543,FL0324D Style PD 23 Watt Linear LED Pendant Lights,SP-FL0354D-PD
12556,FL0324D Style PD 18 Watt Linear LED Pendant Lights,SP-FL0339D-PD
12583,SBC Series 22 Watt Stem Mount LED Shadow Box,TF-SBCST-24X24LP
12584,SBC Series 18 Watt Stem Mount LED Shadow Box,TF-SBCST-20X20LP
12585,SBC Series 12 Watt Stem Mount LED Shadow Box,TF-SBCST-12X12LP
12597,"Round LED Wallpack, DCSHM Series, Full Cut-off, Downlight Only, 24W",PF-DCSHM-24W
12598,"Round LED Wallpack, DCSHM Series, Full Cut-off, Downlight Only, 36W",PF-DCSHM-36W
12599,XT Series 3.46 Watt Wet Location Exit Signs,WM-XT-WP
12600,XT Series Double Face Wet Location Exit Sign,WM-XT-WP-2
12601,XT Series Single Face Wet Location Exit Sign,WM-XT-WP-1
12605,XTSL Series  1.2  Watt per Head Exit & Emergency Lighting,WM-XTSL
12610,XTSL-CL Series 1.2 Watt Per Head Exit & Emergency Lighting,WM-XTSL-CL
12616,"XTR Series Recessed Edgelit Exit Sign 4.5W or 4.8W, Mirror Faceplate",WM-XTR-2
12617,"XTR Series Recessed Edgelit Exit Sign 4.5W or 4.8W, Clear Faceplate",WM-XTR-1
12623,XT Series Wet Location Combination Exit Sign & Emergency 3.2W or 3.8W,WM-XT-CWP
12624,9.5 Inch LED 3 Watt  Pagoda Light 12V,WM-AA-145
12625,13 Inch LED 3 Watt  Pagoda Light 12V,WM-AA-146
12626,5 Watt LED Directional Light - Aluminum 12V,WM-AD-003
12627,LED Directional Light - Aluminum 12V,WM-AD-131
12629,12V  Aluminum - LED Directional Lights,WM-AD-192
12630,3 Watt Step Lights with LED Lamps,WM-AS-158
12631,4 Inch Step Lights 3 Watt with LED Lamps,WM-AS-159
12669,CMC Series Architectural Ceiling & Suspended Cylinders CCT Adjustable,WM-CMC2L-MCT-DT
12678,2 Inch Architectural & Suspended Cylinders CCT Adjustable,WM-CMC2-MCT-DT
12679,CMC Series 3 Inch Architectural Ceiling & Suspended Cylinders Power & CCT Adjustable,WM-CMC3-MCTP-DD
12698,2-Inch LED 5W Round Eyeball Round Recessed Gimbal,LLL-LL2G
12699,2-Inch LED 5.5W Round Regressed Gimbal HO,LLL-LRG2-HO
12700,2-Inch LED 5 Watt Square Regressed Gimbal,LLL-LSG2
12701,3-Inch LED 7.5W Eyeball Round Recessed Gimbal,LLL-LL3G
12702,3-Inch LED 7.5W Dim to Warm Eyeball Round Recessed Gimbal,LLL-LL3G-DTW
12703,3-Inch LED 7.5W CCT Adjustable Eyeball Round Recessed Gimbal,LLL-LL3G-5CCT
12704,3-Inch LED 7.5W Round Regressed Gimbal,LLL-LRG3
12705,3-Inch LED 7.5W Dim to Warm Round Regressed Gimbal,LLL-LRG3-DTW
12706,3-Inch LED 7.5W CCT Adjustable Round Regressed Gimbal,LLL-LRG3-5CCT
12715,3-Inch LED 7.5 Watt Square Regressed Gimbal,LLL-LSG3
12716,3-Inch Square LED 7.5 Watt Dim to Warm Regressed Gimbal,LLL-LSG3-DTW
12717,3-Inch LED 7.5W Square Regressed Gimbal CCT Adjustable,LLL-LSG3-5CCT
12718,6-Inch LED 14W Square Slim Rececessed,LLL-LY6S
12719,6-Inch Square LED 18 Watt Regressed 1st Generation Plenum,LLL-LL6SRG
12722,4-Inch LED Eyeball Round Recessed 11.4W Gimbal,LLL-LL4G
12723,4-Inch LED Eyeball Round 15 Watt Recessed Gimbal,LLL-LL4G-HO
12724,4-Inch Round 11.4 Watt LED Regressed Gimbal,LLL-LRG4
12725,4-Inch LED Eyeball Round 11.4W Recessed Gimbal Dim to Warm,LLL-LL4G-DTW
12726,4-Inch CCT Adjustable Eyeball Round Recessed Gimbal LED 11.4W,LLL-LL4G-5CCT
12727,"75 Watt LED Flexible  Strip 24V DC, 4.5W/Ft.",LLL-DDC-H060-24V-NA-5M
12729,6-Inch 1st Gen. Plenum 17 Watt LED Round Regressed,LLL-LL6RRG
12730,Recessed Emergency Thermoplastic High Performance Light,BL-HPEM
12731,NEMA 4X LED Exit Sign Double Face,WM-XTN4X-2-EM
12734,NEMA 4X LED Exit Sign Single Face,WM-XTN4X-1-EM
12741,2-Inch Ceiling Mount Cylinder Honeycomb Diffuser Kit,WM-CMC2-HCDK
12742,CMC Series 4-Inch Power & CCT Adjustable Architectural Ceiling & Suspended Cylinders,WM-CMC4-MCTP-DD
12743,CMC Series 6-Inch Power & CCT Adjustable Architectural Ceiling & Suspended Cylinders,WM-CMC6-MCTP-DD
12744,Crest 15 Watt LED Wall Sconce Light,WM-CRES-51
12745,10-Inch Commercial LED 18 Watt Recessed Light,WM-CRL10-18W
12746,Crest 01 10 Watt(2.5W X 4) LED Wall Sconce,WM-CRE-01
12747,Wet Location Die Cast 12W LED Wall Pack With Emergency Feature,WM-DBEL-ACEM
12749,E12 LED Filament 5 Watt Candelabra Bulb,WM-E12-FLA-5W
12751,11-Inch LED Dome 20 Watt Flush Mount,WM-FMD-11-MCT5
12752,XT Series 2.4 Watt Per Head Exit & Emergency Lighting,WM-XT-CLWP
12753,3.2 Watt Double Face NEMA 4X LED Exit Sign,WM-XTN4X-2
12754,3.2 Watt Single Face NEMA 4X LED Exit Sign,WM-XTN4X-1
12757,"WMX Series Power Adjustable Non-Cutoff Wall Pack, 12-30W",WM-WMX-SM-15-30W
12764,12V 5 Watt LED Directional Light,WM-AD-102
12765,Crest 03 LED Wall Sconce 10 Watt Light,WM-CRE-03
12766,"WMX Series Power Adjustable Non-Cutoff Wall Pack, 20-50W",WM-WMX-MD-20-50W
12767,"WMX Series Power Adjustable Non-Cutoff Wall Pack, 20-80W",WM-WMX-MD-20-80W
12802,"WMX Series Power Adjustable Non-Cutoff Wall Pack, 50-120W",WM-WMX-LG-50-120W
12803,Crest 06 LED Wall Sconce 10 Watt Light,WM-CRE-06
12805,Crest 08 LED Wall Sconce 10 Watt Light,WM-CRE-08
12806,WML-HL Series 60 Watt Non-Cutoff Wall Pack,WM-WML-HL-60W
12807,Crest 07 LED Wall Sconce 10 Watt Light,WM-CRE-07
12808,WML-HL Series 100 Watt LED Non-Cutoff Wall Pack,WM-WML-HL-100W
12809,Crest 10 LED Wall Sconce 10 Watt Light,WM-CRE-10
12810,WML-HL Series 50 Watt LED Non-Cutoff Wall Pack,WM-WML-HL-50W
12819,60 Watt LED Non-Cutoff Wall Pack,WM-WML-60
12820,WMCS5 Series 40 Watt LED Square Cylinder Light,WM-WMCS5-UDL-MCT
12821,WMCS5 Series 20 Watt Cylinder Light,WM-WMCS5-DL-MCT
12823,4Ft. LED Economy Warp-Around Light,WM-WAE-4FT
12834,5 Watt Well Light with Sleeve & LED Lamp,WM-WL-181
12848,5 Watt LED Underwater Light,WM-UW-125
12850,5 Watt LED Undercabinet - CCT Adjustable,WM-UCA-12
12851,6.5 Watt LED Undercabinet - CCT Adjustable,WM-UCA-16
12852,8 Watt LED Undercabinet - CCT Adjustable,WM-UCA-21
12853,12 Watt LED Undercabinet - CCT Adjustable,WM-UCA-24
12854,16 Watt LED Undercabinet - CCT Adjustable,WM-UCA-33
12855,20 Watt LED Undercabinet - CCT Adjustable,WM-UCA-42
12856,3 Watt LED Undercabinet - CCT Adjustable,WM-UCA-8
12857,2-Feet T8 LED 15 Watt Tube Lamp,WM-T8-EZ3-2FT-15W
12858,STL3 Series 30 Watt LED Street/Roadway Light,WM-STL3-30W
12859,100 Watt LED Street/Rodway Light,WM-STL3-100W
12860,150 Watt LED Street/Rodway Light,WM-STL3-150W
12873,STL3 Series 80 Watt LED Street/Roadway Light,WM-STL3-80W
12874,STL3 Series 50 Watt LED Street/Roadway Light,WM-STL3-50W
12876,18 Watt LED CRL Engine & Driver Unit,WM-CRL-EGN-18W
12877,27 Watt LED CRL Engine & Driver Unit,WM-CRL-EGN-27W
12878,40 Watt LED CRL Engine & Driver Unit,WM-CRL-EGN-40W
12881,Crest 04 LED Wall Sconce 10 Watt Light,WM-CRE-04
12882,Crest 05 LED Wall Sconce 10 Watt Light,WM-CRE-05
12883,4-Inch LED CRL 27 Watt  Engine & Driver Unit,WM-CRL4-27W
12907,CRE01 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-01
12908,CRE02 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-02
12910,CRE03 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-03
12911,CRE04 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-04
12912,CRE05 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-05
12913,CRE06 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-06
12914,CRE07 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-07
12915,CRE08 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-08
12916,CRE10 LED 20 Watt Wall Sconce Light,WM-CRE-HL20-10
12917,CRES52 LED 15 Watt Wall Sconce Light,WM-CRES-52
12918,6-Inch LED Commercial 15 Watt Recessed Light,WM-CRLC6-15W
12923,"Mini LED Wall Pack with Photocell, Multi Power, Multi CCT, with Emergency Option",WM-LESW-15W-30W-MCTP
12951,4-Inch 2nd Gen. Plenum 14.5 Watt LED Round Regressed,LLL-LL4RR
12954,4-Inch Round 11 Watt LED Economy Super Thin Recessed,LLL-LB4R
12957,Small Teardrop 15 Watt  Acoustic Drum Pendant Light,TF-TADP11X19LD15D120
12959,Medium Teardrop 28 Watt  Acoustic Drum Pendant Light,TF-TADP14X27LD28D120
12960,Large Teardrop 40 Watt  Acoustic Drum Pendant Light,TF-TADP18X34LD40D120
12962,Square Box Drum 85 Watt LED Acoustic Light,TF-SABDP50X50LPD85DMV
12963,Splice Box 28 Watt LED Acoustic Light,TF-WABP47X47LYD28DMV
12966,Spoke Acoustic 27 Watt Pendant Light - Circle,TF-SAP34D27DMV-C
12968,Spoke Acoustic 27 Watt Pendant Light - Triangle,TF-SAP44D27DMV-T
12972,12-Inch Adjustable Linear Baffle 12 Watt Acoustic Light - Down Only,TF-LABA2412LYD12WDMV
12974,16-Inch Adjustable Linear Baffle 12 Watt Acoustic Light - Down Only,TF-LABA2416LYD12WDMV
12976,"6 Watt LED Bullet Landscape Flood Light, 12V",WM-LF12-6
12977,LF3 Series 15 Watt LED Flood Light with Knuckle,WM-LF3-WH-15
12980,24-Inch Adjustable Linear Baffle 12 Watt Acoustic Light - Down Only,TF-LABA2424LYD12WDMV
12981,12-Inch Adjustable Linear Baffle Acoustic Light - 12W Up 24W Down,TF-LABA4812LYU12D24DMV
12982,16-Inch Adjustable Linear Baffle Acoustic Light - 12W Up 24W Down,TF-LABA4816LYU12D24DMV
12983,24-Inch Adjustable Linear Baffle Acoustic Light - 12W Up 24W Down,TF-LABA4824LYU12D24DMV
12984,12-Inch Adjustable Linear Baffle Acoustic Light - 18W Up 36W Down,TF-LABA7212LYU18D36DMV
12985,16-Inch Adjustable Linear Baffle Acoustic Light - 18W Up 36W Down,TF-LABA7216LYU18D36DMV
12987,45 Watt LED 1X4 Panel Light,WM-LP-1X4-45W
12988,12-Inch Adjustable Linear Baffle 24 Watts  Acoustic Light- Down Only,TF-LABA4812LYD24WDMV
12989,24-Inch Adjustable Linear Baffle Acoustic Light - 18W Up 36W Down,TF-LABA7224LYU18D36DMV
12990,24-Inch Adjustable Linear Baffle Acoustic Light - 6W Up 12W Down,TF-LABA2424LYU6D12DMV
12991,16-Inch Adjustable Linear Baffle Acoustic Light - 6W Up 12W Down,TF-LABA2416LYU6D12DMV
12992,12-Inch Adjustable Linear Baffle Acoustic Light - 6W Up 12W Down,TF-LABA2412LYU6D12DMV
12993,24-Inch Adjustable Linear Baffle Acoustic Light - 24W Up 48W Down,TF-LABA9624LYU24D48DMV
12994,16-Inch Adjustable Linear Baffle Acoustic Light - 24W Up 48W Down,TF-LABA9616LYU24D48DMV
12995,12-Inch Adjustable Linear Baffle Acoustic Light - 24W Up 48W Down,TF-LABA9612LYU24D48DMV
12997,LPNG Series 40 Watt LED Backlit 1X4 Panel Light,WM-LPNG-1X4-4KLM
12998,LPNG Series 50 Watt LED Backlit 2X4 Panel Light,WM-LPNG-2X4-5KLM
12999,LPNG Series 60 Watt LED Backlit 2X4 Panel Light,WM-LPNG-2X4-6KLM
13006,LPNG Series 2X4 LED Backlit 60 Watt Panel Light,WM-LPNG-2X4-7KLM
13007,20 Watt LED Barn Light with Pohotocell,WM-LR-ECO-20W
13009,12-Inch Adjustable Linear Baffle 36 Watt Acoustic Light - Down Only,TF-LABA7212LYD36WDMV
13010,16-Inch Adjustable Linear Baffle 36 Watt Acoustic Light - Down Only,TF-LABA7216LYD36WDMV
13011,24-Inch Adjustable Linear Baffle 36 Watt Acoustic Light - Down Only,TF-LABA7224LYD36WDMV
13012,12-Inch Adjustable Linear Baffle 48 Watt Acoustic Light - Down Only,TF-LABA9612LYD48WDMV
13014,16-Inch Adjustable Linear Baffle 48 Watt Acoustic Light - Down Only,TF-LABA9616LYD48WDMV
13015,24-Inch Adjustable Linear Baffle 48 Watt Acoustic Light - Down Only,TF-LABA9624LYD48WDMV
13017,12-Inch Linear Baffle 12 Watt Acoustic Light - Down Only,TF-LAB2412LYD12WDMV
13018,12-Inch Linear Baffle  Acoustic Light - 6W Up 12W Down,TF-LAB2412LYU6D12DMV
13019,16-Inch Linear Baffle 12 Watt Acoustic Light - Down Only,TF-LAB2416LYD12WDMV
13020,16-Inch Linear Baffle Acoustic Light - 6W Up 12W Down,TF-LAB2416LYU6D12DMV
13021,24-Inch Linear Baffle 12 Watt Acoustic Light - Down Only,TF-LAB2424LYD12WDMV
13022,120 Watt LED 360° Rotatable Wall Pack,WM-LW360-120W
13023,24-Inch Linear Baffle Acoustic Light - 6W Up 12W Down,TF-LAB2424LYU6D12DMV
13024,12-Inch Linear Baffle 24 Watt Acoustic Light - Down Only,TF-LAB4812LYD24WDMV
13025,12-Inch Linear Baffle Acoustic Light - 12W Up 24W Down,TF-LAB4812LYU12D24DMV
13026,16-Inch Linear Baffle 24 Watt Acoustic Light - Down Only,TF-LAB4816LYD24WDMV
13027,16-Inch Linear Baffle Acoustic Light - 12W Up 24W Down,TF-LAB4816LYU12D24DMV
13028,24-Inch Linear Baffle 24 Watt Acoustic Light - Down Only,TF-LAB4824LYD24WDMV
13029,24-Inch Linear Baffle  Acoustic Light - 12W Up 24W Down,TF-LAB4824LYU12D24DMV
13030,12-Inch Linear Baffle 36 Watt Acoustic Light - Down Only,TF-454
13031,12-Inch Linear Baffle  Acoustic Light - 18W Up 36W Down,TF-LAB7212LYU18D36DMV
13032,16-Inch Linear Baffle 36 Watt Acoustic Light - Down Only,TF-LAB7216LYD36WDMV
13033,16-Inch Linear Baffle Acoustic Light - 18W Up 36W Down,TF-LAB7216LYU18D36DMV
13034,24-Inch Linear Baffle 36 Watt  Acoustic Light - Down Only,TF-LAB7224LYD36WDMV
13055,LWPX Series 50 Watt LED Cutoff Wallpack,WM-LWPX-50W
13057,16-Inch Adjustable Linear Baffle 24 Watts  Acoustic Light- Down Only,TF-LABA4816LYD24WDMV
13058,24-Inch Adjustable Linear Baffle 24 Watts  Acoustic Light- Down Only,TF-LABA4824LYD24WDMV
13059,24-Inch Linear Baffle Acoustic Light - 18W Up 36W Down,TF-LAB7224LYU18D36DMV
13060,12-Inch Linear Baffle 48 Watt Acoustic Light - Down Only,TF-LAB9612LYD48WDMV
13061,12-Inch Linear Baffle  Acoustic Light - 24W Up 48W Down,TF-LAB9612LYU24D48DMV
13062,16-Inch Linear Baffle 48 Watt Acoustic Light - Down Only,TF-LAB9616LYD48WDMV
13063,16-Inch Linear Baffle  Acoustic Light - 24W Up 48W Down,TF-LAB9616LYU24D48DMV
13064,24-Inch Linear Baffle 48 Watt Acoustic Light - Down Only,TF-LAB9624LYD48WDMV
13065,24-Inch Linear Baffle Acoustic Light - 24W Up 48W Down,TF-LAB9624LYU24D48DMV
13066,"PAR36 20 Watt LED Lamp , W et Location",WM-PAR36-12W
13067,4.5 Watt 120V LED Adjustable Puck Light,WM-PL120ADJ
13070,4-Inch Round 10 Watt LED Downlight (Baffle Trim),WM-RDL4-BF
13072,6-Inch Round 18 Watt LED Downlight (Baffle Trim),WM-RDL6-BF
13077,RSL Series 12 Watt LED Commercial Slim Recessed Baffle Light,WM-RSLC6-BF
13083,SCX Series 20 Watt Superior Architectural Seamless Linkable Linear Lighting System,WM-SCX-2FT-20W
13084,SCX Series 40 Watt Superior Architectural Seamless Linkable Linear Lighting System,WM-SCX-4FT-40W
13111,SCX Series 60 Watt Superior Architectural Seamless Linkable Linear Lighting System,WM-SCX-6FT-60W
13112,SCX Series 80 Watt Superior Architectural Seamless Linkable Linear Lighting System,WM-SCX-8FT-80W
13137,2x2 LED Decorative 24W Center Recessed Basket,TF-LXT22LZ24W3000LDMV
13138,2Ft. Wall Wash 16 Watt LED Perimeter Recessed Light,TF-PRLW44RSF24LR16W
13139,4Ft. Wall Wash 32 Watt LED Perimeter Recessed Light,TF-PRLW44RSF48LR32W
13140,6Ft. Wall Wash 48 Watt LED Perimeter Recessed Light,TF-PRLW44RSF72LR48W
13141,8Ft. Wall Wash 64 Watt LED Perimeter Recessed Light,TF-PRLW44RSF96LR64W
13142,2Ft. Wall Wash 16W LED Perimeter Recessed Light,TF-PRLW46RSF24LR16W
13143,4Ft. Wall Wash 32W LED Perimeter Recessed Light,TF-PRLW46RSF48LR32W
13144,6Ft. Wall Wash 48W LED Perimeter Recessed Light,TF-PRLW46RSF72LR48W
13145,8Ft. Wall Wash 64W LED Perimeter Recessed Light,TF-PRLW46RSF96LR64W
13146,4Ft.  Linear LED Radius 48 Watt Indirect Glow,TF-RIGP48LC48W
13147,2Ft.  Linear LED Radius 24 Watt Indirect Glow,TF-RIGP24LC24W
13148,6Ft.  Linear LED Radius 72 Watt Indirect Glow,TF-RIGP72LC72W
13149,8Ft.  Linear LED Radius 96 Watt Indirect Glow,TF-RIGP96LC96W
13151,PUF 24 Watt LED Surface Cloud,TF-PUF22LS24W
13152,PUF 36 Watt LED Surface Cloud,TF-PUF22LH36W
13162,60 Watt LED Area/Shoe Box Light,WSD-SB06W
13164,100 Watt LED Area/Shoe Box Light,WSD-SB10W
13165,150 Watt LED Area/Shoe Box Light,WSD-SB15W
13167,200 Watt LED Area/Shoe Box Light,WSD-SB20W
13168,300 Watt LED Area/Shoe Box Light,WSD-SB30W
13170,400 Watt LED Area/Shoe Box Light,WSD-SB40W
13172,100 Watt LED Street Light,WSD-ST10W27
13173,150 Watt LED Street Light,WSD-ST15W27
13175,45 Watt LED Dusk to Dawn Light,WSD-45WDW27
13178,100 Watt LED Post Top Light,WSD-PT10W27
13179,LSWX Series 30 Watt LED Small Wall Pack with Photocell - Power Adjustable,WM-LSWX-5-30W
13180,150 Watt LED Post Top Light,WSD-PT15W27
13186,60 Watt LED Round Post Top Light,WSD-RPT06W27
13187,60 Watt LED Square Post Top Light,WSD-SPT06W27
13188,2 Watt 120V Step Light Engine,WM-SLE-120V
13189,60 Watt LED Hourglass Post Top Light,WSD-HPT06W27
13190,Hourglass 100 Watt LED Post Top Light,WSD-HPT10W27
13191,2 Watt 12V Step Light Engine,WM-SLE-12V
13192,25 Watt LED Bollard Light,WSD-BL25W27
13193,2 Watt Single-Gang Step Light Engine for Recessed Trim,WM-SLEA-120V
13194,Stadium Eyes 400 Watt LED Light,WSD-SE40W
13195,2 Watt 12V Single-Gang Step Light Engine For Recessed Trim,WM-SLEA-12V
13196,Stadium Eyes 600 Watt LED Light,WSD-SE60W
13198,Semi Cut-Off LED 45 Watt Wall Pack,WSD-HWP45W27
13199,Semi Cut-Off LED 70 Watt Wall Pack,WSD-HWP07W27
13201,Semi Cut-Off LED 100 Watt Wall Pack,WSD-HWP10W27
13202,Semi Cut-Off LED 120 Watt Wall Pack,WSD-HWP12W27
13203,12 Watt Small Cutoff Wall Pack,WM-LWAX-SM-12W
13204,"4Ft. STL Series Stairwell LED Fixture, Power and CCT Adjustable",PI-PT-STL-4FT
13206,Slim Adjustable 20 Watt LED Wall Pack,WSD-SWP02W27
13207,Slim Adjustable 45 Watt LED Wall Pack,WSD-SWP45W27
13209,4.5 Watt LED 120V Adjustable Puck Light,WM-PL120ADJ-3KIT
13210,Slim Adjustable 70 Watt LED Wall Pack,WSD-SWP07W27
13213,Slim Adjustable 100 Watt LED Wall Pack,WSD-SWP10W27
13214,Architectural 45 Watt LED Wall Pack,WSD-45WAWP27
13215,Architectural 70 Watt LED Wall Pack,WSD-70WAWP27
13216,Full Cut-Off 45 Watt LED Wall Pack,WSD-FWP45W
13219,Football Full Cut-Off 45 Watt LED Wall Pack,WSD-BWP45W27
13221,Football Full Cut-Off 70 Watt LED Wall Pack,WSD-BWP07W27
13222,50 Watt LED Glass Wall Pack Light,WSD-GWP05W27
13223,100 Watt LED Glass Wall Pack Light,WSD-GWP10W27
13224,70 Watt LED Glass Wall Pack Light,WSD-GWP07W27
13227,30 Watt Superior Architectural Seamless Linkable Linear Lighting System,WM-SCX-3FT-30W
13229,3 Watt 12V Integrated LED In-Ground Light,WM-IGL-3W
